trade_id,entry_time_ist,entry_price,entry_utc,exit_time_ist,exit_price,exit_utc,trigger_delay_min,total_time_min,market_structure,directional_bias,trade_class,trade_status,confidence,outcome,return_pct,reason,mfe_pct,mae_pct
1915,2026-09-08 12:30:00 IST,23663.80078125,2026-09-08 07:00:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
1916,2026-09-08 12:35:00 IST,23667.94921875,2026-09-08 07:05:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
1917,2026-09-08 12:40:00 IST,23660.650390625,2026-09-08 07:10:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
1918,2026-09-08 12:45:00 IST,23654.75,2026-09-08 07:15:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
1919,2026-09-08 12:50:00 IST,23656.599609375,2026-09-08 07:20:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
1920,2026-09-08 12:55:00 IST,23655.099609375,2026-09-08 07:25:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
1921,2026-09-08 13:00:00 IST,23650.44921875,2026-09-08 07:30:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
1922,2026-09-08 13:05:00 IST,23653.599609375,2026-09-08 07:35:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
1923,2026-09-08 13:10:00 IST,23661.30078125,2026-09-08 07:40:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
1924,2026-09-08 13:15:00 IST,23655.599609375,2026-09-08 07:45:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
1925,2026-09-08 13:20:00 IST,23652.75,2026-09-08 07:50:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
1926,2026-09-08 13:25:00 IST,23647.05078125,2026-09-08 07:55:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
1927,2026-09-08 13:30:00 IST,23642.650390625,2026-09-08 08:00:00,2026-09-08 15:25:00 IST,23635.099609375,2026-09-08 09:55:00,,115,SIDEWAYS_TO_BEARISH,MILD_BEARISH,MILD_DIRECTIONAL,CONDITIONAL,40,WIN,-0.0319,EOD: Price moved in predicted direction,0.0592,-0.7095
1928,2026-09-08 13:35:00 IST,23644.849609375,2026-09-08 08:05:00,2026-09-08 15:25:00 IST,23635.099609375,2026-09-08 09:55:00,,110,SIDEWAYS_TO_BEARISH,MILD_BEARISH,MILD_DIRECTIONAL,CONDITIONAL,40,WIN,-0.0412,EOD: Price moved in predicted direction,0.0499,-0.7188
1929,2026-09-08 13:40:00 IST,23638.55078125,2026-09-08 08:10:00,2026-09-08 15:25:00 IST,23635.099609375,2026-09-08 09:55:00,,105,SIDEWAYS_TO_BEARISH,MILD_BEARISH,MILD_DIRECTIONAL,CONDITIONAL,40,WIN,-0.0146,EOD: Price moved in predicted direction,0.0766,-0.6923
1930,2026-09-08 13:45:00 IST,23639.75,2026-09-08 08:15:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
1931,2026-09-08 13:50:00 IST,23631.69921875,2026-09-08 08:20:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
1932,2026-09-08 13:55:00 IST,23633.75,2026-09-08 08:25:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
1933,2026-09-08 14:00:00 IST,23644.849609375,2026-09-08 08:30:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
1934,2026-09-08 14:05:00 IST,23648.150390625,2026-09-08 08:35:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
1935,2026-09-08 14:10:00 IST,23649.099609375,2026-09-08 08:40:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
1936,2026-09-08 14:15:00 IST,23653.19921875,2026-09-08 08:45:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
1937,2026-09-08 14:20:00 IST,23650.599609375,2026-09-08 08:50:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
1938,2026-09-08 14:25:00 IST,23654.0,2026-09-08 08:55:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
1939,2026-09-08 14:30:00 IST,23656.650390625,2026-09-08 09:00:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
1940,2026-09-08 14:35:00 IST,23649.0,2026-09-08 09:05:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
1941,2026-09-08 14:40:00 IST,23648.150390625,2026-09-08 09:10:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
1942,2026-09-08 14:45:00 IST,23641.30078125,2026-09-08 09:15:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
1943,2026-09-08 14:50:00 IST,23647.849609375,2026-09-08 09:20:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
1944,2026-09-08 14:55:00 IST,23644.55078125,2026-09-08 09:25:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
1945,2026-09-08 15:00:00 IST,23642.25,2026-09-08 09:30:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
1946,2026-09-08 15:05:00 IST,23647.30078125,2026-09-08 09:35:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
1947,2026-09-08 15:10:00 IST,23641.099609375,2026-09-08 09:40:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
1948,2026-09-08 15:15:00 IST,23640.05078125,2026-09-08 09:45:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
1949,2026-09-08 15:20:00 IST,23640.05078125,2026-09-08 09:50:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
1950,2026-09-08 15:25:00 IST,23635.099609375,2026-09-08 09:55:00,,,,,,SIDEWAYS_TO_BEARISH,MILD_BEARISH,MILD_DIRECTIONAL,CONDITIONAL,40,EXPIRED,,No EOD close found within evaluation horizon,0.0,-0.7349
1951,2026-09-09 09:15:00 IST,23500.44921875,2026-09-09 03:45:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
1952,2026-09-09 09:20:00 IST,23512.400390625,2026-09-09 03:50:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
1953,2026-09-09 09:25:00 IST,23509.400390625,2026-09-09 03:55:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
1954,2026-09-09 09:30:00 IST,23515.900390625,2026-09-09 04:00:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
1955,2026-09-09 09:35:00 IST,23526.25,2026-09-09 04:05:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
1956,2026-09-09 09:40:00 IST,23525.44921875,2026-09-09 04:10:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
1957,2026-09-09 09:45:00 IST,23499.19921875,2026-09-09 04:15:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
1958,2026-09-09 09:50:00 IST,23497.400390625,2026-09-09 04:20:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
1959,2026-09-09 09:55:00 IST,23488.69921875,2026-09-09 04:25:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
1960,2026-09-09 10:00:00 IST,23480.0,2026-09-09 04:30:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
1961,2026-09-09 10:05:00 IST,23475.599609375,2026-09-09 04:35:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
1962,2026-09-09 10:10:00 IST,23485.400390625,2026-09-09 04:40:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
1963,2026-09-09 10:15:00 IST,23516.80078125,2026-09-09 04:45:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
1964,2026-09-09 10:20:00 IST,23538.25,2026-09-09 04:50:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
1965,2026-09-09 10:25:00 IST,23539.5,2026-09-09 04:55:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
1966,2026-09-09 10:30:00 IST,23525.80078125,2026-09-09 05:00:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
1967,2026-09-09 10:35:00 IST,23511.55078125,2026-09-09 05:05:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
1968,2026-09-09 10:40:00 IST,23509.849609375,2026-09-09 05:10:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
1969,2026-09-09 10:45:00 IST,23518.80078125,2026-09-09 05:15:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
1970,2026-09-09 10:50:00 IST,23523.150390625,2026-09-09 05:20:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
1971,2026-09-09 10:55:00 IST,23535.599609375,2026-09-09 05:25:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
1972,2026-09-09 11:00:00 IST,23536.80078125,2026-09-09 05:30:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
1973,2026-09-09 11:05:00 IST,23530.650390625,2026-09-09 05:35:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
1974,2026-09-09 11:10:00 IST,23524.94921875,2026-09-09 05:40:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
1975,2026-09-09 11:15:00 IST,23526.0,2026-09-09 05:45:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
1976,2026-09-09 11:20:00 IST,23517.30078125,2026-09-09 05:50:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
1977,2026-09-09 11:25:00 IST,23517.5,2026-09-09 05:55:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
1978,2026-09-09 11:30:00 IST,23515.44921875,2026-09-09 06:00:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
1979,2026-09-09 11:35:00 IST,23516.80078125,2026-09-09 06:05:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
1980,2026-09-09 11:40:00 IST,23528.05078125,2026-09-09 06:10:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
1981,2026-09-09 11:45:00 IST,23517.30078125,2026-09-09 06:15:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
1982,2026-09-09 11:50:00 IST,23502.349609375,2026-09-09 06:20:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
1983,2026-09-09 11:55:00 IST,23488.19921875,2026-09-09 06:25:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
1984,2026-09-09 12:00:00 IST,23481.150390625,2026-09-09 06:30:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
1985,2026-09-09 12:05:00 IST,23474.900390625,2026-09-09 06:35:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
1986,2026-09-09 12:10:00 IST,23486.650390625,2026-09-09 06:40:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
1987,2026-09-09 12:15:00 IST,23479.25,2026-09-09 06:45:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
1988,2026-09-09 12:20:00 IST,23487.099609375,2026-09-09 06:50:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
1989,2026-09-09 12:25:00 IST,23510.75,2026-09-09 06:55:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
1990,2026-09-09 12:30:00 IST,23547.69921875,2026-09-09 07:00:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
1991,2026-09-09 12:35:00 IST,23557.44921875,2026-09-09 07:05:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
1992,2026-09-09 12:40:00 IST,23565.94921875,2026-09-09 07:10:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
1993,2026-09-09 12:45:00 IST,23558.900390625,2026-09-09 07:15:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
1994,2026-09-09 12:50:00 IST,23548.55078125,2026-09-09 07:20:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
1995,2026-09-09 12:55:00 IST,23566.0,2026-09-09 07:25:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
1996,2026-09-09 13:00:00 IST,23548.5,2026-09-09 07:30:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
1997,2026-09-09 13:05:00 IST,23549.80078125,2026-09-09 07:35:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
1998,2026-09-09 13:10:00 IST,23543.94921875,2026-09-09 07:40:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
1999,2026-09-09 13:15:00 IST,23541.099609375,2026-09-09 07:45:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
2000,2026-09-09 13:20:00 IST,23545.650390625,2026-09-09 07:50:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
2001,2026-09-09 13:25:00 IST,23558.55078125,2026-09-09 07:55:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
2002,2026-09-09 13:30:00 IST,23545.099609375,2026-09-09 08:00:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
2003,2026-09-09 13:35:00 IST,23555.400390625,2026-09-09 08:05:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
2004,2026-09-09 13:40:00 IST,23553.80078125,2026-09-09 08:10:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
2005,2026-09-09 13:45:00 IST,23553.5,2026-09-09 08:15:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
2006,2026-09-09 13:50:00 IST,23543.849609375,2026-09-09 08:20:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
2007,2026-09-09 13:55:00 IST,23551.75,2026-09-09 08:25:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
2008,2026-09-09 14:00:00 IST,23554.94921875,2026-09-09 08:30:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
2009,2026-09-09 14:05:00 IST,23555.650390625,2026-09-09 08:35:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
2010,2026-09-09 14:10:00 IST,23547.19921875,2026-09-09 08:40:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
2011,2026-09-09 14:15:00 IST,23543.44921875,2026-09-09 08:45:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
2012,2026-09-09 14:20:00 IST,23540.80078125,2026-09-09 08:50:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
2013,2026-09-09 14:25:00 IST,23536.099609375,2026-09-09 08:55:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
2014,2026-09-09 14:30:00 IST,23511.349609375,2026-09-09 09:00:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
2015,2026-09-09 14:35:00 IST,23493.849609375,2026-09-09 09:05:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
2016,2026-09-09 14:40:00 IST,23488.0,2026-09-09 09:10:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
2017,2026-09-09 14:45:00 IST,23487.400390625,2026-09-09 09:15:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
2018,2026-09-09 14:50:00 IST,23487.44921875,2026-09-09 09:20:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
2019,2026-09-09 14:55:00 IST,23486.099609375,2026-09-09 09:25:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
2020,2026-09-09 15:00:00 IST,23461.400390625,2026-09-09 09:30:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
2021,2026-09-09 15:05:00 IST,23470.349609375,2026-09-09 09:35:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
2022,2026-09-09 15:10:00 IST,23462.150390625,2026-09-09 09:40:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
2023,2026-09-09 15:15:00 IST,23462.44921875,2026-09-09 09:45:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
2024,2026-09-09 15:20:00 IST,23462.44921875,2026-09-09 09:50:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
2025,2026-09-09 15:25:00 IST,23431.5,2026-09-09 09:55:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
2026,2026-09-10 09:15:00 IST,23459.44921875,2026-09-10 03:45:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
2027,2026-09-10 09:20:00 IST,23428.400390625,2026-09-10 03:50:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
2028,2026-09-10 09:25:00 IST,23437.19921875,2026-09-10 03:55:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
2029,2026-09-10 09:30:00 IST,23432.44921875,2026-09-10 04:00:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
2030,2026-09-10 09:35:00 IST,23418.5,2026-09-10 04:05:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
2031,2026-09-10 09:40:00 IST,23422.80078125,2026-09-10 04:10:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
2032,2026-09-10 09:45:00 IST,23435.44921875,2026-09-10 04:15:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
2033,2026-09-10 09:50:00 IST,23442.44921875,2026-09-10 04:20:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
2034,2026-09-10 09:55:00 IST,23428.150390625,2026-09-10 04:25:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
2035,2026-09-10 10:00:00 IST,23422.94921875,2026-09-10 04:30:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
2036,2026-09-10 10:05:00 IST,23414.900390625,2026-09-10 04:35:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
2037,2026-09-10 10:10:00 IST,23411.400390625,2026-09-10 04:40:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
2038,2026-09-10 10:15:00 IST,23426.94921875,2026-09-10 04:45:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
2039,2026-09-10 10:20:00 IST,23424.30078125,2026-09-10 04:50:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
2040,2026-09-10 10:25:00 IST,23424.75,2026-09-10 04:55:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
2041,2026-09-10 10:30:00 IST,23427.849609375,2026-09-10 05:00:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
2042,2026-09-10 10:35:00 IST,23436.400390625,2026-09-10 05:05:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
2043,2026-09-10 10:40:00 IST,23448.0,2026-09-10 05:10:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
2044,2026-09-10 10:45:00 IST,23424.19921875,2026-09-10 05:15:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
2045,2026-09-10 10:50:00 IST,23411.0,2026-09-10 05:20:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
2046,2026-09-10 10:55:00 IST,23409.75,2026-09-10 05:25:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
